Fri Apr 4 20:16:36 MDT 2014
5000	383.55	121	6	forward	up	The car moved forward.
mousemove
5000	19910	282.15	173.5	forward	up
5000	19928	284.7	164.75	forward	up
5000	19943	285.75	156	forward	up
5000	19960	285.75	148.8	forward	up
5000	19977	283.15	141.55	forward	up
5000	19993	279.05	132.8	forward	up
5000	20010	273.4	125.1	forward	up
5000	20026	267.2	116.35	forward	up
5000	20043	252.25	102.45	forward	up
5000	20061	240.45	95.25	forward	up
5000	20077	229.6	89.05	forward	up
5000	20094	218.3	82.9	forward	up
5000	20110	206.45	79.3	forward	up
5000	20126	192.55	76.7	forward	up
5000	20144	182.25	76.7	forward	up
5000	20159	175.05	77.2	forward	up
5000	20177	169.9	79.3	forward	up
5000	20193	167.35	81.85	forward	up
5000	20210	166.3	84.45	forward	up
5000	20227	165.25	89.05	forward	up
5000	20244	165.25	92.15	forward	up
5000	20261	165.25	93.7	forward	up
5000	20277	165.25	94.7	forward	up
5000	20294	165.25	95.75	forward	up
5000	20310	165.25	96.25	forward	up
5000	20327	165.8	96.8	forward	up
5000	20344	166.3	97.3	forward	up
5000	20360	166.3	97.3	forward	up
5000	20376	166.3	97.8	forward	up
5000	20394	166.8	97.8	forward	up
5000	20409	167.35	97.8	forward	up
5000	20427	168.85	98.85	forward	up
5000	20443	168.85	98.85	forward	up
5000	20460	169.4	98.85	forward	up
5000	20477	169.9	99.35	forward	up
5000	20493	170.4	99.35	forward	up
5000	20510	170.4	99.35	forward	up
5000	20526	170.4	99.35	forward	up
5000	20543	170.4	99.35	forward	up
5000	20562	170.4	99.35	forward	up
5000	20577	170.4	99.35	forward	up
5000	20594	170.4	99.35	forward	up
5000	20610	171.45	99.35	forward	up
5000	20626	173	99.35	forward	up
5000	20644	178.15	99.35	forward	up
5000	20659	179.7	99.35	forward	up
5000	20677	185.35	99.35	forward	up
5000	20694	190	99.35	forward	up
5000	20710	195.65	99.35	forward	up
5000	20727	201.3	99.35	forward	up
5000	20743	206.45	99.35	forward	up
5000	20760	211.1	99.35	forward	up
5000	20776	216.75	99.35	forward	up
5000	20793	223.95	99.35	forward	up
5000	20811	237.35	99.35	forward	up
5000	20827	242.5	99.35	forward	up
5000	20844	258.45	99.35	forward	up
5000	20860	270.3	98.85	forward	up
5000	20876	282.65	98.85	forward	up
5000	20894	294.5	97.8	forward	up
5000	20909	304.8	97.3	forward	up
5000	20927	314.05	97.3	forward	up
5000	20944	318.15	97.3	forward	up
5000	20961	332.6	97.3	forward	up
5000	20977	342.9	98.35	forward	up
5000	20993	350.6	98.35	forward	up
5000	21010	357.8	98.85	forward	up
5000	21026	362.95	99.35	forward	up
5000	21043	367.05	100.9	forward	up
5000	21062	368.1	102.45	forward	up
5000	21077	370.15	103.45	forward	up
5000	21094	371.2	105	forward	up
5000	21110	372.2	106.05	forward	up
5000	21126	373.25	106.55	forward	up
5000	21144	373.75	107.6	forward	up
5000	21159	374.3	108.6	forward	up
5000	21177	375.3	110.7	forward	up
5000	21194	376.85	112.25	forward	up
5000	21210	377.9	113.25	forward	up
5000	21227	378.4	113.75	forward	up
5000	21244	378.4	113.75	forward	up
5000	21261	378.4	114.3	forward	up
5000	21276	378.9	114.8	forward	up
5000	21293	378.9	115.3	forward	up
5000	21311	378.9	115.85	forward	up
5000	21327	378.9	115.85	forward	up
5000	21344	378.9	115.85	forward	up
5000	21360	378.9	115.85	forward	up
5000	21376	378.9	115.85	forward	up
5000	21394	378.9	115.85	forward	up
5000	21410	378.9	115.85	forward	up
5000	21428	378.9	115.85	forward	up
5000	21443	378.9	115.85	forward	up
5000	21460	378.9	115.85	forward	up
5000	21477	378.9	115.85	forward	up
5000	21493	378.9	115.85	forward	up
5000	21512	379.45	116.85	forward	up
5000	21526	379.95	117.35	forward	up
5000	21543	380.95	118.4	forward	up
5000	21561	381.5	119.45	forward	up
5000	21577	382	119.95	forward	up
5000	21594	382.5	120.45	forward	up
5000	21610	382.5	120.45	forward	up
5000	21626	383.05	121	forward	up
5000	21644	383.05	121	forward	up
5000	21659	383.05	121	forward	up
5000	21677	383.05	121	forward	up
5000	21693	383.05	121	forward	up
5000	21710	383.05	121	forward	up
5000	21727	383.05	121	forward	up
5000	21743	383.55	121	forward	up
5000	21760	383.55	121	forward	up
5000	21777	383.55	121	forward	up
5000	21794	383.55	121	forward	up
5000	21810	383.55	121	forward	up
5000	21827	383.55	121	forward	up
5000	21844	383.55	121	forward	up
5000	21860	383.55	121	forward	up
5000	21876	383.55	121	forward	up
5000	21894	383.55	121	forward	up
5000	21910	383.55	121	forward	up
5000	21928	383.55	121	forward	up
5000	21943	383.55	121	forward	up
5000	21960	383.55	121	forward	up
5000	21977	383.55	121	forward	up
5000	21993	383.55	121	forward	up
5000	22010	383.55	121	forward	up
5000	22026	383.55	121	forward	up
5000	22043	383.55	121	forward	up
5000	22061	383.55	121	forward	up
5000	22077	383.55	121	forward	up
5000	22094	383.55	121	forward	up
5000	22110	383.55	121	forward	up
5000	22126	383.55	121	forward	up
5000	22144	383.55	121	forward	up
5000	22160	383.55	121	forward	up
5000	22178	383.55	121	forward	up
5000	22193	383.55	121	forward	up
5000	22210	383.55	121	forward	up
5000	22227	383.55	121	forward	up
5000	22243	383.55	121	forward	up
5000	22260	383.55	121	forward	up
5000	22276	383.55	121	forward	up
5000	22293	383.55	121	forward	up
5000	22311	383.55	121	forward	up
5000	22327	383.55	121	forward	up
5000	22344	383.55	121	forward	up
5000	22360	383.55	121	forward	up
5000	22376	383.55	121	forward	up
5000	22394	383.55	121	forward	up
5000	22410	383.55	121	forward	up
5000	22428	383.55	121	forward	up
5000	22443	383.55	121	forward	up
5000	22460	383.55	121	forward	up
5000	22477	383.55	121	forward	up
5000	22493	383.55	121	forward	up
