Fri Apr 4 6:21:23 MDT 2014
1652	423.15	110.45	5	forward	down	the care moved forward
mousemove
1652	12386	302.7	280.35	forward	down
1652	12402	302.7	280.35	forward	down
1652	12418	302.7	280.35	forward	down
1652	12436	302.7	280.35	forward	down
1652	12450	302.7	280.35	forward	down
1652	12468	302.7	280.35	forward	down
1652	12486	302.7	280.35	forward	down
1652	12501	302.7	280.35	forward	down
1652	12519	302.7	280.35	forward	down
1652	12534	302.7	280.35	forward	down
1652	12551	302.7	280.35	forward	down
1652	12569	302.7	280.35	forward	down
1652	12585	302.7	280.35	forward	down
1652	12602	302.7	280.35	forward	down
1652	12618	302.7	280.35	forward	down
1652	12635	302.7	280.35	forward	down
1652	12652	302.7	280.35	forward	down
1652	12668	302.7	280.35	forward	down
1652	12686	302.7	280.35	forward	down
1652	12701	302.7	280.35	forward	down
1652	12717	302.7	280.35	forward	down
1652	12736	302.7	280.35	forward	down
1652	12751	302.7	280.35	forward	down
1652	12769	302.7	280.35	forward	down
1652	12785	302.7	280.35	forward	down
1652	12801	302.7	280.35	forward	down
1652	12819	302.7	280.35	forward	down
1652	12835	302.7	280.35	forward	down
1652	12852	302.7	280.35	forward	down
1652	12868	302.7	280.35	forward	down
1652	12886	302.7	280.35	forward	down
1652	12902	302.7	280.35	forward	down
1652	12918	302.7	280.35	forward	down
1652	12936	302.7	280.35	forward	down
1652	12951	302.7	280.35	forward	down
1652	12968	302.7	280.35	forward	down
1652	12987	302.7	280.35	forward	down
1652	13001	302.7	280.35	forward	down
1652	13019	302.7	280.35	forward	down
1652	13035	302.7	280.35	forward	down
1652	13051	302.7	280.35	forward	down
1652	13070	302.7	280.35	forward	down
1652	13085	302.7	280.35	forward	down
1652	13102	302.7	280.35	forward	down
1652	13118	302.7	280.35	forward	down
1652	13135	302.7	280.35	forward	down
1652	13152	302.7	280.35	forward	down
1652	13169	302.7	280.35	forward	down
1652	13186	302.7	280.35	forward	down
1652	13201	302.7	280.35	forward	down
1652	13218	302.7	280.35	forward	down
1652	13236	302.7	280.35	forward	down
1652	13252	302.7	280.35	forward	down
1652	13269	302.7	280.35	forward	down
1652	13285	302.7	280.35	forward	down
1652	13301	302.7	280.35	forward	down
1652	13319	302.7	280.35	forward	down
1652	13335	302.7	280.35	forward	down
1652	13352	302.7	280.35	forward	down
1652	13368	302.7	280.35	forward	down
1652	13385	302.7	280.35	forward	down
1652	13402	302.7	280.35	forward	down
1652	13418	302.7	280.35	forward	down
1652	13437	302.7	280.35	forward	down
1652	13451	302.7	280.35	forward	down
1652	13468	302.7	280.35	forward	down
1652	13486	302.7	280.35	forward	down
1652	13501	302.7	280.35	forward	down
1652	13520	303.5	279.95	forward	down
1652	13535	301.9	277.6	forward	down
1652	13551	298.75	273.2	forward	down
1652	13569	295.55	266.8	forward	down
1652	13585	291.95	260.45	forward	down
1652	13602	287.15	252.05	forward	down
1652	13618	280.4	242.1	forward	down
1652	13635	273.6	235.3	forward	down
1652	13652	269.6	230.1	forward	down
1652	13668	268	228.1	forward	down
1652	13686	267.2	226.15	forward	down
