Fri Feb 7 10:35:14 MST 2014
4029	396.15	145.35	4	backward	down	null
mousemove
4029	16067	271.05	143.15
4029	16085	271.05	143.15
4029	16100	271.05	143.15
4029	16118	271.05	143.15
4029	16135	271.05	143.15
4029	16150	271.05	143.15
4029	16168	271.05	143.15
4029	16183	271.05	143.15
4029	16201	271.05	143.15
4029	16217	271.05	143.15
4029	16233	271.05	143.15
4029	16251	271.05	143.15
4029	16267	271.05	143.15
4029	16285	271.05	143.15
4029	16300	271.05	143.15
4029	16316	271.05	143.15
4029	16334	271.05	143.15
4029	16350	271.05	143.15
4029	16368	271.05	143.15
4029	16384	271.05	143.15
4029	16400	271.05	143.15
4029	16418	271.05	143.15
4029	16434	271.05	143.15
4029	16451	271.05	143.15
4029	16467	271.05	143.15
4029	16484	271.05	143.15
4029	16501	271.05	143.15
4029	16516	271.05	143.15
4029	16535	271.05	143.15
4029	16549	271.05	143.15
4029	16567	271.05	143.15
4029	16585	271.05	143.15
4029	16600	271.05	143.15
4029	16618	271.05	143.15
4029	16634	271.05	143.15
4029	16650	271.05	143.15
4029	16669	271.05	143.15
4029	16684	271.05	143.15
4029	16701	271.05	143.15
4029	16717	271.05	143.15
4029	16734	271.05	143.15
4029	16751	271.05	143.15
4029	16767	271.05	143.15
4029	16784	271.05	143.15
4029	16799	271.05	143.15
4029	16817	271.05	143.15
4029	16835	271.05	143.15
4029	16850	273.2	143.15
4029	16868	280.85	146.45
4029	16885	283.6	153
4029	16900	284.7	162.85
4029	16918	285.8	172.7
4029	16934	285.8	178.7
4029	16950	286.35	184.7
4029	16966	286.9	187.45
4029	16984	286.9	188.5
4029	17002	286.9	188.5
4029	17018	286.9	189.05
4029	17035	286.9	189.05
4029	17050	286.9	189.05
4029	17067	286.9	189.05
4029	17085	286.9	189.05
4029	17100	286.9	189.05
4029	17118	286.9	189.05
4029	17134	288	189.05
4029	17150	289.05	189.05
4029	17168	291.25	189.05
4029	17184	294	188
4029	17201	297.8	186.35
4029	17217	302.75	184.15
4029	17233	308.2	181.4
4029	17251	315.85	178.15
4029	17267	323.5	175.4
4029	17285	331.15	173.75
4029	17300	338.8	172.7
4029	17318	345.35	171.6
4029	17335	350.8	170.5
4029	17349	350.8	170.5
4029	17367	356.85	168.85
4029	17384	359.55	167.75
4029	17400	362.85	166.1
4029	17418	365.55	164.5
4029	17434	368.85	162.85
4029	17451	369.95	161.2
4029	17466	372.15	160.1
