Fri Apr 18 19:50:42 MDT 2014
8681	132.65	142.9	3	Null	down	
mousemove
8681	13370	130.15	246.25	Null	down
8681	13389	128.25	247.55	Null	down
8681	13404	123.75	249.45	Null	down
8681	13421	107.2	258.35	Null	down
8681	13437	95.05	269.2	Null	down
8681	13453	81.65	288.35	Null	down
8681	13471	66.35	310.7	Null	down
8681	13489	56.15	322.15	Null	down
8681	13504	51.65	326.65	Null	down
8681	13520	47.2	331.1	Null	down
8681	13537	39.55	335.55	Null	down
8681	13554	36.35	336.2	Null	down
8681	13570	33.8	336.2	Null	down
8681	13588	30.6	334.95	Null	down
8681	13603	30.6	334.95	Null	down
8681	13620	30.6	334.95	Null	down
8681	13638	27.45	320.9	Null	down
8681	13656	27.45	317.7	Null	down
8681	13671	27.45	315.15	Null	down
8681	13687	29.35	312.6	Null	down
8681	13703	31.9	309.4	Null	down
8681	13721	39.55	303.05	Null	down
8681	13737	46.55	297.3	Null	down
8681	13754	65.7	281.35	Null	down
8681	13770	79.75	264.75	Null	down
8681	13787	91.25	254.55	Null	down
8681	13804	113.55	239.25	Null	down
8681	13820	113.55	239.25	Null	down
8681	13838	125.05	234.75	Null	down
8681	13853	127.6	234.75	Null	down
8681	13870	129.5	234.15	Null	down
8681	13888	130.15	233.5	Null	down
8681	13904	132.05	232.2	Null	down
8681	13921	142.9	225.85	Null	down
8681	13937	148	222	Null	down
8681	13953	153.1	218.8	Null	down
8681	13971	156.3	216.25	Null	down
8681	13987	156.3	216.25	Null	down
8681	14004	158.2	213.7	Null	down
8681	14020	158.85	212.45	Null	down
8681	14037	158.85	211.15	Null	down
8681	14054	158.85	210.55	Null	down
8681	14070	158.85	209.9	Null	down
8681	14088	158.85	207.95	Null	down
8681	14103	155.65	203.5	Null	down
8681	14120	147.35	184.35	Null	down
8681	14138	144.8	177.35	Null	down
8681	14154	143.55	173.5	Null	down
8681	14171	143.55	171.6	Null	down
8681	14187	143.55	171.6	Null	down
8681	14203	143.55	171.6	Null	down
8681	14221	143.55	171.6	Null	down
8681	14237	143.55	171.6	Null	down
8681	14254	143.55	171.6	Null	down
8681	14270	143.55	171.6	Null	down
8681	14287	142.9	169.7	Null	down
8681	14304	142.25	169.05	Null	down
8681	14320	141.65	167.8	Null	down
8681	14338	141.65	165.85	Null	down
8681	14353	141.65	165.25	Null	down
8681	14370	141.65	164.6	Null	down
8681	14388	141.65	164.6	Null	down
8681	14403	141.65	164.6	Null	down
8681	14421	141	163.95	Null	down
8681	14437	141	163.95	Null	down
8681	14453	141	163.95	Null	down
8681	14471	141	163.95	Null	down
8681	14487	141	163.95	Null	down
8681	14504	140.35	163.95	Null	down
8681	14520	140.35	163.95	Null	down
8681	14537	140.35	163.95	Null	down
8681	14554	140.35	163.95	Null	down
8681	14570	139.05	162.05	Null	down
8681	14588	139.05	162.05	Null	down
8681	14603	139.05	162.05	Null	down
8681	14620	139.05	162.05	Null	down
8681	14638	139.05	162.05	Null	down
8681	14653	139.05	162.05	Null	down
8681	14671	139.05	162.05	Null	down
8681	14688	139.05	162.05	Null	down
8681	14703	139.05	162.05	Null	down
8681	14721	139.05	162.05	Null	down
8681	14737	139.05	162.05	Null	down
8681	14754	139.05	162.05	Null	down
8681	14770	139.05	162.05	Null	down
8681	14787	139.05	162.05	Null	down
8681	14804	139.05	162.05	Null	down
8681	14819	139.05	162.05	Null	down
8681	14838	139.05	162.05	Null	down
8681	14853	139.05	162.05	Null	down
8681	14870	139.05	162.05	Null	down
8681	14887	139.05	159.5	Null	down
8681	14903	139.05	158.2	Null	down
8681	14921	138.45	156.3	Null	down
8681	14937	138.45	156.3	Null	down
8681	14953	138.45	155.65	Null	down
8681	14971	138.45	155.65	Null	down
8681	14987	138.45	155.65	Null	down
8681	15004	138.45	155.65	Null	down
8681	15020	137.8	155	Null	down
8681	15037	137.8	155	Null	down
8681	15054	137.8	155	Null	down
