Tue Apr 22 4:56:29 MDT 2014
8442	161.05	142.65	1	Null	up	
mousemove
8442	10167	327.25	183.95	Null	up
8442	10182	327.25	184.55	Null	up
8442	10199	327.25	184.55	Null	up
8442	10217	327.25	184.55	Null	up
8442	10232	327.25	184.55	Null	up
8442	10250	327.25	184.55	Null	up
8442	10267	327.25	184.55	Null	up
8442	10283	327.25	184.55	Null	up
8442	10301	327.25	184.55	Null	up
8442	10315	327.25	184.55	Null	up
8442	10332	327.25	184.55	Null	up
8442	10349	327.25	184.55	Null	up
8442	10364	327.25	184.55	Null	up
8442	10383	327.25	184.55	Null	up
8442	10398	327.25	184.55	Null	up
8442	10416	327.25	184.55	Null	up
8442	10431	327.25	185.65	Null	up
8442	10449	327.25	186.25	Null	up
8442	10466	327.25	186.25	Null	up
8442	10482	327.25	186.8	Null	up
8442	10501	327.25	186.8	Null	up
8442	10515	327.25	186.8	Null	up
8442	10531	326.65	187.4	Null	up
8442	10550	326.65	187.4	Null	up
8442	10565	326.65	187.95	Null	up
8442	10582	326.65	187.95	Null	up
8442	10598	326.65	188.55	Null	up
8442	10614	326.65	188.55	Null	up
8442	10632	326.65	188.55	Null	up
8442	10651	326.65	188.55	Null	up
8442	10665	326.65	188.55	Null	up
8442	10682	326.65	188.55	Null	up
8442	10698	326.65	188.55	Null	up
8442	10717	326.65	188.55	Null	up
8442	10732	326.65	188.55	Null	up
8442	10750	326.65	188.55	Null	up
8442	10765	326.65	188.55	Null	up
8442	10782	326.65	188.55	Null	up
8442	10800	326.65	188.55	Null	up
8442	10814	326.65	188.55	Null	up
8442	10832	326.1	189.1	Null	up
8442	10850	323.8	189.7	Null	up
8442	10866	321.5	189.7	Null	up
8442	10883	314.05	189.7	Null	up
8442	10899	308.35	189.7	Null	up
8442	10917	296.85	189.7	Null	up
8442	10932	291.7	189.7	Null	up
8442	10948	288.25	189.1	Null	up
8442	10966	283.7	187.4	Null	up
8442	10982	283.1	186.25	Null	up
8442	11001	282.55	184.55	Null	up
8442	11015	282.55	184.55	Null	up
8442	11031	282.55	184.55	Null	up
8442	11049	282.55	184.55	Null	up
8442	11065	282.55	184.55	Null	up
8442	11082	282.55	184.55	Null	up
8442	11100	282.55	184.55	Null	up
8442	11116	282.55	184.55	Null	up
8442	11133	282.55	184.55	Null	up
8442	11148	282.55	184.55	Null	up
8442	11166	282.55	184.55	Null	up
8442	11181	282.55	184.55	Null	up
8442	11199	282.55	184.55	Null	up
8442	11216	282.55	184.55	Null	up
8442	11231	282.55	184.55	Null	up
8442	11249	281.4	184.55	Null	up
