Mon Apr 21 23:45:11 MDT 2014
4682	129.95	111.3	2	Null	up	
mousemove
4682	48912	263.7	188.35	Null	up
4682	48928	263.7	188.35	Null	up
4682	48945	263.7	188.35	Null	up
4682	48963	263.7	188.35	Null	up
4682	48978	263.7	188.35	Null	up
4682	48996	263.7	188.35	Null	up
4682	49011	263.7	188.35	Null	up
4682	49028	263.7	188.35	Null	up
4682	49046	263.7	188.35	Null	up
4682	49062	263.7	188.35	Null	up
4682	49079	263.7	188.35	Null	up
4682	49095	263.7	188.35	Null	up
4682	49112	263.7	188.35	Null	up
4682	49129	263.7	188.35	Null	up
4682	49145	263.7	188.35	Null	up
4682	49162	263.7	188.35	Null	up
4682	49178	263.7	188.35	Null	up
4682	49195	263.7	188.35	Null	up
4682	49213	263.7	188.35	Null	up
4682	49228	263.7	188.35	Null	up
4682	49246	263.7	187.5	Null	up
4682	49261	262	185.8	Null	up
4682	49278	256.1	180.75	Null	up
4682	49296	248.45	175.65	Null	up
4682	49311	240.85	171.45	Null	up
4682	49329	232.4	166.35	Null	up
4682	49345	228.15	163.8	Null	up
4682	49361	225.6	162.95	Null	up
4682	49379	223.9	162.1	Null	up
4682	49395	223.1	162.1	Null	up
4682	49412	221.4	161.25	Null	up
4682	49428	219.7	160.4	Null	up
4682	49445	218	158.75	Null	up
4682	49463	215.45	156.2	Null	up
4682	49479	212.9	154.5	Null	up
4682	49496	210.4	151.95	Null	up
4682	49511	210.4	151.95	Null	up
4682	49528	210.4	151.95	Null	up
4682	49546	210.4	151.95	Null	up
4682	49562	210.4	151.95	Null	up
4682	49579	210.4	151.95	Null	up
4682	49595	210.4	151.95	Null	up
4682	49611	210.4	151.95	Null	up
4682	49629	208.7	151.1	Null	up
4682	49645	207	150.25	Null	up
4682	49662	201.05	147.7	Null	up
4682	49678	195.15	145.2	Null	up
4682	49695	187.5	141.8	Null	up
4682	49713	181.6	140.1	Null	up
4682	49729	180.75	139.25	Null	up
4682	49746	180.75	139.25	Null	up
4682	49761	179.9	139.25	Null	up
4682	49778	178.2	138.4	Null	up
4682	49796	174.8	136.7	Null	up
4682	49811	169.75	135.85	Null	up
4682	49829	164.65	134.2	Null	up
4682	49845	161.3	133.35	Null	up
4682	49861	159.6	132.5	Null	up
4682	49879	158.75	132.5	Null	up
4682	49895	158.75	132.5	Null	up
4682	49912	158.75	132.5	Null	up
4682	49928	158.75	132.5	Null	up
4682	49945	157.05	132.5	Null	up
4682	49963	155.35	131.65	Null	up
4682	49979	152.8	130.8	Null	up
4682	49996	148.6	129.95	Null	up
4682	50011	145.2	129.1	Null	up
4682	50028	143.5	128.25	Null	up
4682	50046	141.8	128.25	Null	up
4682	50061	140.95	127.4	Null	up
4682	50079	140.95	127.4	Null	up
4682	50095	140.1	127.4	Null	up
4682	50111	139.25	126.55	Null	up
4682	50129	138.4	125.7	Null	up
4682	50145	136.75	124.85	Null	up
4682	50162	135.05	124	Null	up
4682	50178	134.2	123.15	Null	up
4682	50195	133.35	122.35	Null	up
4682	50213	133.35	122.35	Null	up
4682	50229	133.35	122.35	Null	up
4682	50246	133.35	122.35	Null	up
4682	50261	133.35	122.35	Null	up
4682	50278	133.35	122.35	Null	up
4682	50296	133.35	122.35	Null	up
4682	50312	133.35	122.35	Null	up
4682	50329	133.35	122.35	Null	up
4682	50345	133.35	122.35	Null	up
4682	50361	133.35	122.35	Null	up
4682	50379	133.35	122.35	Null	up
4682	50395	133.35	122.35	Null	up
4682	50412	133.35	122.35	Null	up
4682	50428	133.35	122.35	Null	up
4682	50445	133.35	122.35	Null	up
4682	50463	133.35	122.35	Null	up
4682	50478	133.35	122.35	Null	up
4682	50496	133.35	122.35	Null	up
4682	50511	133.35	122.35	Null	up
4682	50528	133.35	122.35	Null	up
4682	50546	133.35	122.35	Null	up
4682	50562	132.5	121.5	Null	up
4682	50579	131.65	119.8	Null	up
4682	50595	130.8	118.95	Null	up
4682	50611	130.8	118.95	Null	up
4682	50629	130.8	118.95	Null	up
4682	50645	130.8	118.95	Null	up
4682	50662	130.8	118.1	Null	up
4682	50678	130.8	117.25	Null	up
4682	50695	130.8	117.25	Null	up
4682	50713	130.8	116.4	Null	up
4682	50729	130.8	116.4	Null	up
4682	50746	130.8	115.55	Null	up
4682	50761	130.8	115.55	Null	up
4682	50778	130.8	115.55	Null	up
4682	50796	130.8	115.55	Null	up
4682	50812	130.8	115.55	Null	up
4682	50829	130.8	115.55	Null	up
4682	50845	130.8	115.55	Null	up
4682	50861	130.8	115.55	Null	up
